Household ID,Date,Electricity Usage (kWh),Water Usage (Liters),Food Waste (kg),Carbon Footprint (kg CO₂),Location
8950,2023-05-10,13.23,391.1,1.53,14.97,Delhi
9915,2023-02-28,22.35,87.9,1.95,24.02,Delhi
7049,2023-08-12,26.5,261.1,1.3,26.45,Bangalore
2089,2023-09-06,14.51,245.9,1.41,15.88,Chennai
5578,2023-08-28,29.12,201.4,1.89,29.99,Kolkata
1155,2023-10-20,11.62,271.1,1.08,12.62,Bangalore
2958,2023-10-14,12.89,247.8,0.71,13.02,Bangalore
7344,2023-07-23,28.01,52.8,1.85,28.91,Kolkata
6779,2023-04-09,29.24,156.4,0.23,26.78,Delhi
7144,2023-12-16,12.13,146.2,0.51,11.94,Mumbai
6063,2023-06-25,8.41,207.2,0.75,9.07,Kolkata
4830,2023-09-19,23.98,128.5,1.59,24.76,Bangalore
9831,2023-09-28,28.24,80.5,1.82,29.06,Delhi
7659,2023-05-23,20.02,138.5,0.96,19.94,Chennai
1441,2023-07-08,20.86,434.4,0.64,20.05,Delhi
7040,2023-09-29,24.07,408.7,0.77,23.2,Mumbai
6925,2023-01-20,8.83,248.9,1.35,10.65,Delhi
8358,2023-11-29,29.34,445.0,0.4,27.21,Mumbai
5628,2023-10-27,14.11,154.7,1.14,14.98,Chennai
7370,2023-02-15,20.71,312.9,1.22,21.08,Chennai
1948,2023-04-05,16.72,114.3,1.44,17.93,Delhi
9179,2023-03-05,16.7,425.0,1.25,17.53,Kolkata
7115,2023-05-11,22.57,108.8,0.28,20.87,Kolkata
1459,2023-01-09,29.87,64.3,1.41,29.7,Kolkata
8568,2023-07-22,21.48,173.0,0.14,19.61,Chennai
5646,2023-10-25,24.85,455.4,0.84,24.04,Mumbai
1392,2023-06-23,5.69,108.3,0.89,6.9,Bangalore
2787,2023-03-14,25.26,198.8,0.32,23.37,Delhi
8374,2023-03-25,12.5,192.4,0.12,11.49,Mumbai
2138,2023-02-28,8.17,410.7,0.24,7.83,Bangalore
5741,2023-01-21,7.83,239.7,0.95,8.95,Chennai
8418,2023-06-06,22.0,325.2,0.56,20.92,Bangalore
7362,2023-11-15,29.94,232.0,0.23,27.41,Chennai
3454,2023-11-25,21.65,298.2,0.59,20.66,Chennai
4674,2023-03-02,11.56,78.1,1.1,12.6,Mumbai
2377,2023-03-05,10.08,218.3,1.51,12.09,Kolkata
7701,2023-11-21,18.15,434.8,0.88,18.1,Kolkata
3597,2023-06-17,6.63,361.0,1.26,8.49,Mumbai
1141,2023-07-22,14.98,491.8,1.23,15.94,Delhi
3659,2023-05-09,21.66,404.6,1.8,23.09,Chennai
5596,2023-09-02,29.19,253.2,0.44,27.15,Delhi
6661,2023-04-16,15.64,354.3,1.01,16.1,Chennai
7142,2023-11-17,10.01,399.2,1.3,11.61,Chennai
6626,2023-05-02,25.43,171.4,1.09,25.07,Kolkata
9787,2023-11-14,23.6,77.0,0.96,23.16,Kolkata
9472,2023-07-01,26.49,232.6,1.95,27.74,Chennai
1423,2023-04-13,10.37,115.1,1.89,13.11,Kolkata
7999,2023-11-12,15.12,174.8,1.26,16.13,Kolkata
5249,2023-10-29,29.54,476.1,0.94,28.47,Bangalore
2750,2023-09-18,8.95,431.2,1.54,11.14,Bangalore
5757,2023-04-23,21.79,316.6,1.07,21.75,Chennai
2967,2023-03-11,10.93,230.6,1.99,13.82,Kolkata
5088,2023-06-09,17.5,168.9,1.4,18.55,Bangalore
5178,2023-08-28,25.01,307.2,0.23,22.97,Delhi
8789,2023-01-11,17.21,289.9,0.86,17.21,Chennai
3946,2023-05-18,25.14,401.4,1.49,25.61,Chennai
6394,2023-06-16,15.66,467.6,1.7,17.49,Delhi
8880,2023-09-04,29.98,198.0,1.65,30.28,Chennai
6075,2023-12-20,15.9,142.8,1.96,18.23,Kolkata
8230,2023-01-31,8.73,231.3,1.03,9.92,Bangalore
2531,2023-01-12,15.05,246.9,0.37,14.29,Mumbai
3990,2023-08-31,23.56,67.9,1.34,23.88,Bangalore
8155,2023-04-18,26.2,437.8,0.23,24.04,Delhi
5493,2023-12-02,16.5,498.0,1.95,18.75,Mumbai
1933,2023-11-19,19.86,465.4,1.54,20.95,Kolkata
2460,2023-07-13,26.12,437.3,1.97,27.45,Kolkata
3723,2023-11-04,25.34,496.7,0.82,24.45,Bangalore
1285,2023-05-13,21.44,458.5,0.13,19.56,Chennai
1264,2023-10-08,25.38,359.8,1.09,25.02,Chennai
7816,2023-10-18,19.4,125.0,0.33,18.12,Delhi
2762,2023-06-12,5.12,120.4,1.39,7.39,Chennai
1040,2023-10-05,6.03,72.0,1.05,7.53,Kolkata
6827,2023-07-22,29.5,235.3,1.53,29.61,Mumbai
9259,2023-04-06,8.62,414.0,0.65,9.06,Bangalore
1987,2023-08-11,15.11,270.6,1.68,16.96,Bangalore
8804,2023-08-25,28.35,214.8,1.34,28.2,Bangalore
8789,2023-04-27,9.88,99.2,1.98,12.85,Chennai
6717,2023-07-11,26.09,73.3,0.44,24.36,Mumbai
4198,2023-10-03,25.46,229.6,0.2,23.31,Chennai
6374,2023-04-16,29.66,95.0,1.72,30.13,Chennai
5790,2023-01-04,12.04,96.6,0.74,12.32,Kolkata
8183,2023-01-18,12.88,227.9,0.92,13.43,Kolkata
3524,2023-11-03,27.57,276.3,1.86,28.53,Chennai
3479,2023-01-20,10.85,134.0,0.94,11.64,Delhi
6154,2023-05-02,18.7,358.1,0.67,18.17,Delhi
1778,2023-05-17,22.68,238.4,0.21,20.83,Delhi
2492,2023-03-21,11.8,91.4,0.94,12.5,Chennai
1660,2023-06-03,28.46,336.7,1.34,28.29,Mumbai
2348,2023-12-24,21.64,210.6,0.61,20.7,Delhi
8851,2023-01-25,6.18,73.5,1.46,8.48,Kolkata
8156,2023-06-18,8.39,476.6,1.01,9.57,Bangalore
3044,2023-02-28,9.77,307.0,1.73,12.25,Bangalore
8368,2023-10-28,11.12,265.0,0.41,10.83,Chennai
4516,2023-02-10,23.27,436.6,1.54,24.02,Bangalore
5577,2023-02-07,7.22,471.5,1.87,10.24,Chennai
1727,2023-04-27,13.76,149.1,1.51,15.4,Bangalore
8468,2023-10-02,27.78,414.6,0.87,26.74,Mumbai
1342,2023-09-27,18.92,424.0,0.54,18.11,Mumbai
2447,2023-05-07,11.64,74.5,0.29,11.06,Mumbai
7581,2023-01-03,28.93,370.4,1.32,28.68,Mumbai
7317,2023-10-20,11.11,78.3,0.37,10.74,Delhi
1526,2023-01-16,27.63,317.6,1.69,28.25,Kolkata
7748,2023-09-22,23.14,351.2,1.93,24.69,Mumbai
1405,2023-08-27,23.51,215.2,0.36,21.88,Delhi
8986,2023-09-20,24.12,446.4,0.81,23.33,Chennai
4740,2023-05-14,17.66,410.2,1.88,19.65,Bangalore
2846,2023-08-01,25.36,466.7,0.99,24.8,Bangalore
2478,2023-01-15,25.9,191.7,1.12,25.55,Delhi
1771,2023-11-24,14.01,59.7,1.52,15.65,Bangalore
6525,2023-12-26,15.01,415.2,0.5,14.51,Mumbai
9770,2023-05-09,27.22,150.3,1.96,28.42,Bangalore
1193,2023-12-18,18.12,260.2,1.58,19.47,Mumbai
3007,2023-05-02,26.67,417.8,0.41,24.82,Mumbai
2185,2023-08-29,20.67,147.3,0.31,19.22,Bangalore
3394,2023-04-25,19.84,190.4,1.88,21.62,Delhi
5005,2023-07-16,5.77,247.6,1.4,7.99,Chennai
8429,2023-08-10,11.95,172.3,0.17,11.1,Delhi
3261,2023-08-02,17.55,257.6,0.37,16.54,Kolkata
4736,2023-03-21,19.68,54.3,0.19,18.09,Kolkata
7716,2023-09-20,20.76,145.5,1.95,22.58,Mumbai
5875,2023-05-15,22.91,424.6,1.05,22.72,Mumbai
9921,2023-11-02,21.41,236.1,0.98,21.23,Delhi
5378,2023-08-30,26.21,336.4,1.92,27.43,Delhi
8815,2023-10-30,12.39,154.5,1.06,13.27,Mumbai
4451,2023-09-27,21.04,342.4,1.08,21.1,Chennai
8616,2023-10-14,6.28,500.0,1.97,9.59,Chennai
3800,2023-02-19,17.0,317.9,0.31,15.92,Kolkata
9333,2023-07-08,11.7,332.8,1.97,14.47,Chennai
6410,2023-10-24,14.52,100.2,0.41,13.89,Bangalore
2455,2023-01-14,13.87,231.5,1.0,14.48,Mumbai
7892,2023-08-20,6.51,437.3,0.74,7.34,Delhi
6808,2023-09-18,16.67,425.4,1.92,18.84,Mumbai
7796,2023-07-11,29.87,285.1,1.02,28.92,Bangalore
5796,2023-07-22,12.47,456.6,0.14,11.5,Chennai
6093,2023-09-18,23.4,114.3,0.52,22.1,Mumbai
2325,2023-04-23,18.69,346.2,0.92,18.66,Bangalore
5976,2023-12-18,13.13,162.0,1.39,14.6,Chennai
2159,2023-02-05,7.24,340.5,1.17,8.86,Kolkata
5650,2023-03-20,10.4,89.3,1.71,12.78,Kolkata
5987,2023-10-02,24.55,474.6,1.67,25.44,Kolkata
5697,2023-10-05,11.98,403.8,1.22,13.22,Bangalore
1340,2023-06-11,8.61,140.4,1.19,10.13,Bangalore
4828,2023-11-08,13.28,336.8,0.63,13.21,Delhi
2968,2023-01-17,19.6,391.6,1.92,21.48,Delhi
1703,2023-07-23,22.59,144.3,0.25,20.83,Kolkata
6482,2023-01-17,14.68,92.0,0.85,14.91,Mumbai
7376,2023-07-21,17.45,208.3,1.36,18.42,Chennai
2800,2023-07-29,16.37,111.1,1.9,18.53,Delhi
6463,2023-03-19,5.23,304.6,1.05,6.81,Chennai
5912,2023-02-25,14.89,240.9,1.8,17.0,Mumbai
5648,2023-03-21,19.68,258.1,0.3,18.31,Kolkata
1855,2023-11-02,19.25,294.3,1.11,19.54,Chennai
3866,2023-02-27,23.74,491.9,0.7,22.77,Kolkata
1182,2023-01-18,21.76,406.7,1.61,22.8,Chennai
4112,2023-07-27,11.92,333.3,0.95,12.63,Mumbai
6670,2023-05-15,11.39,213.7,1.0,12.25,Delhi
5492,2023-11-28,16.6,62.2,0.22,15.38,Bangalore
6823,2023-01-10,23.32,102.4,0.93,22.85,Kolkata
2517,2023-03-10,7.35,378.9,0.25,7.12,Delhi
6002,2023-12-07,28.71,216.1,0.67,27.18,Chennai
2356,2023-03-24,18.58,200.5,0.34,17.4,Delhi
4629,2023-04-19,12.66,450.0,0.74,12.87,Bangalore
4628,2023-02-13,22.33,268.0,0.53,21.16,Kolkata
9210,2023-05-12,6.12,454.8,0.64,6.79,Kolkata
7132,2023-01-18,17.11,449.0,0.38,16.16,Delhi
7588,2023-04-03,17.15,86.1,0.94,17.31,Mumbai
4311,2023-10-21,9.05,475.4,1.05,10.24,Chennai
7048,2023-05-28,25.93,84.6,1.69,26.72,Delhi
7246,2023-06-21,24.92,483.6,1.12,24.67,Mumbai
1987,2023-02-20,8.82,253.7,0.53,9.0,Kolkata
4321,2023-01-19,14.1,392.4,1.5,15.69,Chennai
5615,2023-04-30,7.51,367.8,0.66,8.08,Kolkata
9365,2023-11-20,26.22,283.3,1.54,26.68,Bangalore
4741,2023-08-13,13.08,328.8,0.84,13.45,Mumbai
4052,2023-03-07,15.98,477.5,1.08,16.54,Bangalore
7574,2023-05-21,13.1,467.3,1.06,13.91,Bangalore
1726,2023-07-08,12.75,344.4,1.92,15.32,Bangalore
4760,2023-06-07,23.68,346.0,0.39,22.09,Mumbai
6806,2023-04-08,23.69,161.1,1.88,25.08,Chennai
2875,2023-06-07,17.94,422.9,1.17,18.49,Kolkata
7993,2023-09-03,21.44,334.7,1.99,23.28,Chennai
5033,2023-12-10,17.79,421.8,1.19,18.39,Chennai
6443,2023-08-24,5.71,346.0,1.35,7.84,Chennai
1989,2023-02-02,6.65,184.7,1.52,9.02,Kolkata
4744,2023-12-27,14.59,135.3,1.66,16.45,Kolkata
9611,2023-08-29,23.74,84.6,1.01,23.39,Mumbai
1593,2023-11-26,27.83,313.7,1.39,27.83,Delhi
2774,2023-12-04,5.74,177.8,1.27,7.71,Kolkata
1935,2023-10-02,14.2,333.7,0.87,14.52,Kolkata
4808,2023-03-12,10.59,76.4,1.66,12.85,Delhi
1331,2023-11-09,25.38,219.0,0.47,23.78,Kolkata
8922,2023-08-04,26.15,167.2,0.42,24.38,Chennai
3702,2023-03-20,10.16,216.7,1.5,12.14,Kolkata
6889,2023-06-18,22.77,74.4,1.31,23.11,Mumbai
6054,2023-10-25,23.29,375.9,0.7,22.36,Kolkata
4868,2023-06-29,9.43,102.5,1.31,11.11,Delhi
5200,2023-04-26,15.84,56.5,1.56,17.38,Chennai
1201,2023-09-17,20.51,475.8,0.51,19.48,Delhi
3497,2023-09-17,5.65,136.8,1.2,7.49,Kolkata
2842,2023-01-05,15.11,422.6,1.67,16.94,Kolkata
5658,2023-10-24,8.87,484.0,0.88,9.74,Mumbai
8544,2023-04-18,18.55,290.4,1.19,19.08,Chennai
8718,2023-12-09,26.07,286.8,0.25,23.96,Kolkata
1770,2023-12-26,18.12,215.3,1.68,19.67,Mumbai
4155,2023-04-27,5.9,241.5,1.61,8.53,Mumbai
2628,2023-12-23,5.74,266.9,0.97,7.11,Delhi
1386,2023-11-27,20.14,118.4,0.33,18.79,Chennai
7031,2023-11-27,13.2,214.1,1.35,14.58,Bangalore
7439,2023-01-13,19.32,417.2,1.19,19.77,Mumbai
7401,2023-05-22,9.09,132.1,1.85,11.88,Bangalore
5008,2023-07-07,24.42,378.4,0.63,23.24,Delhi
3466,2023-10-08,26.52,343.2,0.16,24.19,Mumbai
3282,2023-04-25,27.23,75.8,0.58,25.67,Chennai
2856,2023-08-24,12.6,60.1,0.91,13.16,Bangalore
8980,2023-12-04,21.52,208.6,0.4,20.17,Chennai
2998,2023-01-10,11.98,361.5,1.96,14.7,Bangalore
6476,2023-07-18,24.07,198.7,0.52,22.7,Delhi
5669,2023-09-09,8.01,350.5,1.39,9.99,Mumbai
5318,2023-02-19,24.07,349.5,0.96,23.58,Mumbai
8064,2023-05-22,15.99,412.9,1.15,16.69,Delhi
8446,2023-09-28,26.39,94.8,1.87,27.49,Kolkata
2431,2023-01-16,23.47,309.7,1.11,23.34,Bangalore
6624,2023-01-02,14.41,78.1,0.68,14.33,Bangalore
8461,2023-06-07,27.59,129.2,0.52,25.87,Kolkata
2819,2023-01-30,12.08,196.5,1.79,14.45,Delhi
2130,2023-03-23,29.17,368.3,1.97,30.19,Chennai
7563,2023-01-31,24.18,488.2,0.58,22.92,Chennai
3658,2023-08-24,29.77,204.1,1.47,29.73,Delhi
4500,2023-11-29,6.35,284.5,1.06,7.84,Chennai
9566,2023-05-28,11.85,166.6,1.43,13.52,Delhi
3120,2023-06-26,23.53,354.0,1.93,25.04,Bangalore
5020,2023-02-04,28.06,215.0,0.62,26.49,Bangalore
4259,2023-01-23,5.72,266.7,1.51,8.17,Kolkata
2823,2023-04-16,5.0,305.5,0.93,6.36,Delhi
2474,2023-04-07,11.41,358.8,1.34,12.95,Chennai
3242,2023-08-18,26.32,77.0,0.87,25.43,Delhi
4243,2023-08-15,24.18,299.7,1.45,24.66,Mumbai
7990,2023-04-10,13.51,244.0,0.74,13.64,Kolkata
6160,2023-02-24,5.05,110.2,1.03,6.6,Mumbai
4134,2023-07-14,18.87,143.6,1.45,19.88,Kolkata
3070,2023-01-08,10.95,447.8,0.18,10.22,Kolkata
1359,2023-11-11,23.64,442.3,0.72,22.72,Kolkata
2141,2023-05-08,16.16,65.0,1.14,16.82,Mumbai
2635,2023-02-01,21.97,360.2,0.24,20.25,Kolkata
5000,2023-04-03,26.31,299.4,1.44,26.56,Delhi
4361,2023-01-07,18.39,472.9,1.65,19.85,Delhi
7583,2023-09-15,13.4,458.6,0.41,12.88,Mumbai
8835,2023-12-07,24.24,310.8,1.49,24.8,Bangalore
1006,2023-08-08,11.63,112.5,1.33,13.13,Bangalore
4267,2023-08-28,27.29,256.9,0.88,26.32,Mumbai
7564,2023-04-16,6.79,376.3,0.41,6.93,Kolkata
5928,2023-02-05,25.89,478.3,1.91,27.12,Kolkata
3606,2023-02-14,7.29,213.7,0.98,8.52,Kolkata
6906,2023-10-25,6.4,403.1,0.45,6.66,Mumbai
4273,2023-11-05,14.08,357.5,1.46,15.59,Kolkata
8611,2023-01-09,28.91,85.2,1.26,28.54,Delhi
1913,2023-03-28,29.59,301.1,1.65,29.93,Kolkata
3011,2023-11-27,10.05,132.6,1.99,13.03,Mumbai
2442,2023-06-26,8.72,357.6,0.19,8.23,Kolkata
6546,2023-05-10,13.82,324.5,1.5,15.44,Delhi
2829,2023-07-14,13.43,487.9,1.98,16.05,Mumbai
9767,2023-01-11,23.99,470.9,1.12,23.83,Bangalore
7468,2023-11-02,16.1,54.2,1.46,17.41,Mumbai
1929,2023-05-02,24.5,86.0,0.94,23.93,Chennai
4699,2023-08-23,23.72,396.1,0.78,22.91,Bangalore
2054,2023-11-27,19.46,358.5,1.42,20.35,Bangalore
6744,2023-01-31,25.84,410.4,1.98,27.22,Mumbai
2900,2023-12-14,9.89,170.1,0.27,9.44,Chennai
7980,2023-08-12,9.05,432.2,0.9,9.95,Bangalore
8069,2023-06-02,23.77,249.1,1.89,25.17,Kolkata
4415,2023-07-31,11.12,167.9,0.31,10.63,Chennai
1442,2023-04-02,5.07,54.8,1.34,7.24,Chennai
7218,2023-11-27,27.8,442.1,0.92,26.86,Mumbai
5652,2023-12-14,20.57,290.9,0.82,20.15,Mumbai
8939,2023-05-09,16.12,488.9,0.5,15.51,Mumbai
8833,2023-07-16,23.14,371.6,0.44,21.71,Chennai
8597,2023-02-11,13.33,86.2,1.08,14.16,Delhi
5458,2023-08-16,28.84,314.7,0.82,27.6,Mumbai
7591,2023-07-13,6.72,57.7,1.03,8.11,Delhi
3309,2023-01-18,21.02,301.0,0.47,19.86,Bangalore
7268,2023-11-29,24.43,207.6,0.77,23.53,Kolkata
1910,2023-08-31,16.73,339.5,1.99,19.04,Kolkata
5340,2023-10-03,23.87,293.7,0.8,23.08,Delhi
5009,2023-05-07,28.17,167.6,0.88,27.11,Chennai
7628,2023-03-16,23.6,123.1,0.14,21.52,Kolkata
3169,2023-03-03,12.73,232.1,0.82,13.1,Delhi
3172,2023-10-15,19.05,494.1,1.55,20.24,Mumbai
6668,2023-07-05,27.79,246.1,1.08,27.17,Delhi
7313,2023-06-27,16.23,387.0,1.35,17.31,Bangalore
9315,2023-06-15,22.04,75.6,1.16,22.16,Delhi
9036,2023-07-02,16.64,220.5,0.3,15.58,Mumbai
7789,2023-01-28,8.03,311.1,0.73,8.69,Delhi
1785,2023-11-26,6.46,388.0,1.42,8.65,Mumbai
7139,2023-09-04,28.81,287.8,1.14,28.21,Mumbai
7344,2023-12-03,20.31,281.9,1.38,21.04,Bangalore
3416,2023-01-22,7.6,393.8,0.78,8.4,Bangalore
9988,2023-04-06,26.44,191.0,0.47,24.74,Kolkata
5154,2023-05-02,18.07,90.8,1.68,19.62,Mumbai
6619,2023-09-07,24.3,206.2,0.81,23.49,Mumbai
2936,2023-11-04,8.17,121.5,1.34,10.03,Mumbai
4807,2023-11-30,27.67,484.7,0.82,26.54,Kolkata
8151,2023-11-22,19.76,309.9,1.86,21.5,Chennai
4236,2023-05-17,23.46,251.0,1.98,25.07,Bangalore
3352,2023-10-04,5.78,460.4,1.33,7.86,Bangalore
2932,2023-11-16,12.88,455.2,1.24,14.07,Mumbai
9556,2023-11-28,11.69,237.1,1.7,13.92,Kolkata
5916,2023-03-02,28.74,443.6,1.08,28.03,Mumbai
6498,2023-09-07,9.63,78.8,1.75,12.17,Bangalore
1946,2023-04-05,22.68,448.6,0.88,22.17,Kolkata
2439,2023-10-23,6.07,189.8,0.16,5.78,Delhi
8730,2023-07-03,9.94,304.3,1.86,12.67,Bangalore
5857,2023-09-17,13.46,171.4,1.47,15.05,Delhi
1340,2023-10-14,24.86,493.2,1.07,24.51,Chennai
1382,2023-06-04,24.75,82.3,1.9,26.08,Delhi
9491,2023-07-05,28.82,251.1,1.78,29.5,Kolkata
1138,2023-03-10,27.92,329.4,0.31,25.75,Delhi
1358,2023-11-22,7.04,327.0,1.29,8.92,Chennai
5931,2023-09-18,25.75,382.4,1.12,25.42,Bangalore
4456,2023-04-25,16.28,376.0,1.58,17.81,Chennai
2627,2023-12-13,26.65,406.9,0.67,25.32,Kolkata
7626,2023-01-08,7.23,155.4,0.12,6.75,Delhi
6004,2023-09-22,25.57,216.7,0.45,23.91,Delhi
7652,2023-09-28,8.99,221.9,0.5,9.09,Kolkata
7416,2023-09-06,13.35,480.1,0.65,13.32,Mumbai
4170,2023-04-15,5.72,234.2,0.8,6.75,Kolkata
4835,2023-09-20,8.09,149.8,1.44,10.16,Kolkata
9017,2023-08-12,16.14,334.6,0.24,15.01,Chennai
3151,2023-11-24,25.46,242.3,1.02,24.95,Chennai
7905,2023-09-28,24.34,162.5,1.05,24.01,Kolkata
3834,2023-06-14,10.88,371.8,1.27,12.33,Bangalore
3567,2023-03-24,8.79,136.4,0.69,9.29,Delhi
2307,2023-10-22,14.73,335.0,0.59,14.44,Kolkata
9848,2023-05-14,27.08,243.7,1.02,26.41,Mumbai
3660,2023-07-30,7.29,193.6,1.35,9.26,Delhi
4730,2023-11-09,18.57,475.7,0.18,17.07,Bangalore
7207,2023-04-02,7.22,196.0,0.66,7.82,Kolkata
4162,2023-12-03,16.76,206.4,1.6,18.28,Bangalore
2140,2023-05-07,8.17,441.8,1.02,9.39,Delhi
9458,2023-07-10,7.01,108.1,1.91,10.13,Mumbai
2708,2023-06-08,9.77,98.6,1.75,12.29,Delhi
4630,2023-11-27,11.38,177.2,0.75,11.74,Delhi
4211,2023-12-01,11.91,316.2,1.48,13.68,Kolkata
7538,2023-01-10,21.13,222.9,0.62,20.26,Delhi
1475,2023-04-17,6.37,323.8,0.43,6.59,Kolkata
8684,2023-03-28,7.02,121.9,1.77,9.86,Kolkata
2207,2023-03-08,9.72,167.7,0.77,10.29,Bangalore
2960,2023-03-03,26.8,304.3,0.49,25.1,Mumbai
1557,2023-05-26,20.72,147.7,1.93,22.51,Kolkata
1882,2023-06-02,23.26,240.3,0.16,21.25,Chennai
5761,2023-04-17,14.26,307.7,0.8,14.43,Bangalore
6867,2023-05-28,10.33,488.1,0.17,9.64,Kolkata
7963,2023-07-05,5.95,85.9,1.06,7.48,Kolkata
8166,2023-12-15,17.21,257.2,0.86,17.21,Bangalore
8929,2023-12-08,19.36,228.3,1.47,20.36,Delhi
6347,2023-06-27,27.43,420.9,1.91,28.51,Kolkata
8269,2023-12-01,27.05,455.1,1.09,26.52,Mumbai
9125,2023-09-23,15.62,458.2,0.64,15.34,Kolkata
3454,2023-05-29,15.59,218.8,1.76,17.55,Bangalore
5494,2023-09-04,9.03,187.1,1.25,10.63,Chennai
2946,2023-09-11,11.44,252.1,1.15,12.6,Bangalore
3808,2023-01-29,28.14,204.8,0.46,26.25,Bangalore
7642,2023-12-18,8.53,373.5,0.18,8.04,Mumbai
4825,2023-09-23,29.22,146.1,0.98,28.26,Delhi
4536,2023-01-13,17.62,346.4,1.1,18.06,Mumbai
7068,2023-02-16,16.42,467.1,0.34,15.46,Mumbai
4802,2023-05-31,9.37,176.0,0.21,8.85,Kolkata
5699,2023-02-19,21.54,354.6,0.51,20.41,Chennai
2970,2023-08-03,16.5,114.6,0.22,15.29,Bangalore
6806,2023-05-12,14.27,104.6,0.21,13.26,Mumbai
7142,2023-04-23,11.61,102.0,0.94,12.33,Mumbai
3819,2023-09-09,6.66,112.3,1.64,9.27,Delhi
1364,2023-12-07,17.98,147.3,1.36,18.9,Delhi
5258,2023-02-22,12.82,303.3,1.39,14.32,Chennai
4119,2023-05-10,22.7,395.1,0.6,21.63,Bangalore
2863,2023-11-20,23.09,107.1,0.12,21.02,Mumbai
1115,2023-07-12,13.3,441.5,0.96,13.89,Kolkata
8084,2023-03-20,21.73,429.2,0.82,21.2,Delhi
9016,2023-02-26,11.47,377.3,1.9,14.12,Mumbai
3384,2023-04-07,23.18,241.7,0.24,21.34,Kolkata
4935,2023-07-17,5.4,50.7,1.58,8.02,Mumbai
8742,2023-05-15,8.79,380.6,0.83,9.57,Chennai
6442,2023-05-27,11.13,445.5,1.68,13.38,Chennai
3490,2023-06-21,24.32,200.9,1.04,23.97,Kolkata
7980,2023-03-04,6.66,373.1,1.66,9.31,Delhi
8661,2023-03-06,9.7,77.9,0.99,10.71,Chennai
2724,2023-10-22,13.97,369.3,0.86,14.29,Delhi
9182,2023-07-30,5.23,80.7,1.93,8.57,Kolkata
3767,2023-04-19,24.05,314.2,0.8,23.24,Kolkata
2137,2023-10-09,19.0,318.9,1.63,20.36,Mumbai
5117,2023-06-21,27.52,186.0,0.23,25.23,Kolkata
4420,2023-01-12,5.78,85.6,0.22,5.64,Mumbai
6845,2023-11-29,11.78,477.2,0.93,12.46,Delhi
5778,2023-08-08,23.28,291.0,1.21,23.37,Mumbai
4906,2023-12-08,21.88,310.9,1.26,22.21,Delhi
4637,2023-10-13,11.08,326.8,0.17,10.31,Chennai
3953,2023-06-21,19.89,451.0,1.42,20.74,Delhi
6929,2023-08-24,24.84,77.1,0.35,23.06,Bangalore
1276,2023-06-15,5.83,452.0,1.92,9.09,Mumbai
2999,2023-07-06,22.94,157.9,0.73,22.11,Chennai
2227,2023-06-19,11.3,85.1,0.6,11.37,Delhi
7337,2023-02-21,28.7,345.8,0.65,27.13,Kolkata
4735,2023-11-15,18.46,489.6,1.88,20.37,Mumbai
1695,2023-07-08,5.83,75.8,1.02,7.29,Delhi
5152,2023-04-30,15.09,241.8,0.93,15.44,Chennai
8901,2023-04-15,29.16,288.4,1.18,28.6,Kolkata
8470,2023-06-11,23.26,163.5,1.87,24.67,Mumbai
8537,2023-10-22,12.51,492.3,0.69,12.64,Chennai
3841,2023-02-10,19.38,338.4,0.44,18.32,Kolkata
5208,2023-12-30,19.98,430.0,1.23,20.44,Bangalore
9733,2023-06-14,5.58,237.1,1.03,7.08,Kolkata
2088,2023-11-17,9.47,209.3,0.22,8.96,Mumbai
4363,2023-12-01,18.79,298.9,1.09,19.09,Bangalore
1024,2023-06-09,15.07,245.9,1.17,15.9,Delhi
7144,2023-09-21,9.75,371.7,1.42,11.62,Bangalore
6668,2023-12-19,24.32,169.6,1.99,25.87,Bangalore
5236,2023-01-18,17.22,252.3,0.9,17.3,Bangalore
9068,2023-06-22,12.75,452.8,1.07,13.62,Kolkata
3235,2023-12-18,9.04,390.2,0.24,8.62,Bangalore
8295,2023-02-02,20.28,125.6,1.68,21.61,Bangalore
9392,2023-09-18,21.66,449.1,0.29,20.07,Delhi
9448,2023-07-29,21.74,315.1,1.87,23.31,Bangalore
4747,2023-11-26,10.51,355.7,0.76,10.98,Kolkata
4175,2023-06-13,19.88,182.4,0.74,19.37,Chennai
5897,2023-01-05,27.64,248.7,0.72,26.32,Chennai
6037,2023-02-03,13.83,413.1,1.91,16.27,Kolkata
8427,2023-10-07,10.27,198.8,1.96,13.16,Kolkata
9605,2023-05-25,24.3,124.3,1.95,25.77,Bangalore
3014,2023-12-17,9.42,220.2,1.44,11.36,Kolkata
2381,2023-03-12,11.34,81.1,0.31,10.83,Bangalore
2098,2023-12-14,7.52,373.0,0.83,8.43,Mumbai
4426,2023-08-18,11.7,116.5,0.65,11.83,Delhi
4655,2023-05-05,15.26,178.3,1.45,16.63,Delhi
8938,2023-10-05,6.6,446.5,1.04,8.02,Delhi
1187,2023-09-28,26.79,293.2,1.27,26.65,Mumbai
6409,2023-12-23,17.84,194.6,0.12,16.3,Delhi
3092,2023-01-15,19.7,296.5,1.59,20.91,Bangalore
3130,2023-08-30,14.28,148.2,1.91,16.67,Chennai
6242,2023-06-02,21.75,61.3,1.37,22.32,Delhi
9549,2023-02-22,15.79,321.7,1.72,17.65,Delhi
6647,2023-05-29,24.03,371.4,1.01,23.65,Bangalore
6185,2023-12-24,25.54,445.9,0.14,23.27,Bangalore
